Category,Month,Year,PdDistrict,X,Y,Location
ASSAULT,9,2016,INGLESIDE,-122.4155261,37.71183905,"(37.7118390462146, -122.415526093798)"
ASSAULT,7,2016,INGLESIDE,-122.4347328,37.71186377,"(37.7118637735943, -122.434732792298)"
ASSAULT,6,2016,INGLESIDE,-122.4160002,37.71191554,"(37.7119155437754, -122.416000227907)"
ASSAULT,5,2016,INGLESIDE,-122.4187669,37.71193369,"(37.7119336857601, -122.418766889013)"
ASSAULT,8,2016,INGLESIDE,-122.4187669,37.71193369,"(37.7119336857601, -122.418766889013)"
ASSAULT,8,2016,INGLESIDE,-122.4187669,37.71193369,"(37.7119336857601, -122.418766889013)"
ASSAULT,9,2016,INGLESIDE,-122.4187669,37.71193369,"(37.7119336857601, -122.418766889013)"
ASSAULT,2,2016,INGLESIDE,-122.445301,37.71201472,"(37.7120147227325, -122.445301042421)"
ASSAULT,11,2016,INGLESIDE,-122.4077433,37.71202753,"(37.7120275326626, -122.407743267152)"
ASSAULT,12,2016,INGLESIDE,-122.4454182,37.7120748,"(37.7120747965978, -122.445418223794)"
ASSAULT,6,2016,INGLESIDE,-122.4454182,37.7120748,"(37.7120747965978, -122.445418223794)"
ASSAULT,9,2016,INGLESIDE,-122.4454182,37.7120748,"(37.7120747965978, -122.445418223794)"
ASSAULT,9,2016,INGLESIDE,-122.4454182,37.7120748,"(37.7120747965978, -122.445418223794)"
ASSAULT,12,2016,INGLESIDE,-122.4454182,37.7120748,"(37.7120747965978, -122.445418223794)"
ASSAULT,2,2016,INGLESIDE,-122.420891,37.71209207,"(37.7120920675614, -122.4208910342)"
ASSAULT,3,2016,INGLESIDE,-122.420891,37.71209207,"(37.7120920675614, -122.4208910342)"
ASSAULT,3,2016,INGLESIDE,-122.420891,37.71209207,"(37.7120920675614, -122.4208910342)"
ASSAULT,3,2016,INGLESIDE,-122.420891,37.71209207,"(37.7120920675614, -122.4208910342)"
ASSAULT,5,2016,INGLESIDE,-122.420891,37.71209207,"(37.7120920675614, -122.4208910342)"
ASSAULT,5,2016,INGLESIDE,-122.420891,37.71209207,"(37.7120920675614, -122.4208910342)"
ASSAULT,6,2016,INGLESIDE,-122.420891,37.71209207,"(37.7120920675614, -122.4208910342)"
ASSAULT,6,2016,INGLESIDE,-122.420891,37.71209207,"(37.7120920675614, -122.4208910342)"
ASSAULT,6,2016,INGLESIDE,-122.420891,37.71209207,"(37.7120920675614, -122.4208910342)"
ASSAULT,9,2016,INGLESIDE,-122.420891,37.71209207,"(37.7120920675614, -122.4208910342)"
ASSAULT,6,2016,INGLESIDE,-122.4184739,37.71210405,"(37.7121040537994, -122.41847388242)"
ASSAULT,6,2016,INGLESIDE,-122.4184739,37.71210405,"(37.7121040537994, -122.41847388242)"
ASSAULT,6,2016,INGLESIDE,-122.4184739,37.71210405,"(37.7121040537994, -122.41847388242)"
ASSAULT,5,2016,INGLESIDE,-122.4184739,37.71210405,"(37.7121040537994, -122.41847388242)"
ASSAULT,3,2016,INGLESIDE,-122.4184739,37.71210405,"(37.7121040537994, -122.41847388242)"
ASSAULT,5,2016,INGLESIDE,-122.4184739,37.71210405,"(37.7121040537994, -122.41847388242)"
ASSAULT,8,2016,INGLESIDE,-122.4184739,37.71210405,"(37.7121040537994, -122.41847388242)"
ASSAULT,1,2016,INGLESIDE,-122.4029613,37.7121195,"(37.7121195039057, -122.402961324239)"
ASSAULT,6,2016,INGLESIDE,-122.4029613,37.7121195,"(37.7121195039057, -122.402961324239)"
ASSAULT,6,2016,INGLESIDE,-122.4029613,37.7121195,"(37.7121195039057, -122.402961324239)"
ASSAULT,9,2016,INGLESIDE,-122.4367006,37.71213324,"(37.7121332410964, -122.436700562163)"
ASSAULT,9,2016,INGLESIDE,-122.4367006,37.71213324,"(37.7121332410964, -122.436700562163)"
ASSAULT,9,2016,INGLESIDE,-122.4367006,37.71213324,"(37.7121332410964, -122.436700562163)"
ASSAULT,8,2016,INGLESIDE,-122.4367006,37.71213324,"(37.7121332410964, -122.436700562163)"
ASSAULT,8,2016,INGLESIDE,-122.4367006,37.71213324,"(37.7121332410964, -122.436700562163)"
ASSAULT,10,2016,INGLESIDE,-122.4171448,37.71215029,"(37.7121502932531, -122.417144802399)"
ASSAULT,10,2016,INGLESIDE,-122.4171448,37.71215029,"(37.7121502932531, -122.417144802399)"
ASSAULT,12,2016,INGLESIDE,-122.4171448,37.71215029,"(37.7121502932531, -122.417144802399)"
ASSAULT,9,2016,INGLESIDE,-122.4171448,37.71215029,"(37.7121502932531, -122.417144802399)"
ASSAULT,3,2016,INGLESIDE,-122.4171448,37.71215029,"(37.7121502932531, -122.417144802399)"
ASSAULT,3,2016,INGLESIDE,-122.4171448,37.71215029,"(37.7121502932531, -122.417144802399)"
ASSAULT,5,2016,INGLESIDE,-122.4171448,37.71215029,"(37.7121502932531, -122.417144802399)"
ASSAULT,3,2016,INGLESIDE,-122.4171448,37.71215029,"(37.7121502932531, -122.417144802399)"
ASSAULT,5,2016,INGLESIDE,-122.4171448,37.71215029,"(37.7121502932531, -122.417144802399)"
ASSAULT,12,2016,INGLESIDE,-122.4171448,37.71215029,"(37.7121502932531, -122.417144802399)"
ASSAULT,12,2016,INGLESIDE,-122.4171448,37.71215029,"(37.7121502932531, -122.417144802399)"
ASSAULT,12,2016,INGLESIDE,-122.4171448,37.71215029,"(37.7121502932531, -122.417144802399)"
ASSAULT,5,2016,INGLESIDE,-122.4171448,37.71215029,"(37.7121502932531, -122.417144802399)"
ASSAULT,2,2016,INGLESIDE,-122.4171448,37.71215029,"(37.7121502932531, -122.417144802399)"
ASSAULT,4,2016,INGLESIDE,-122.4171448,37.71215029,"(37.7121502932531, -122.417144802399)"
ASSAULT,4,2016,INGLESIDE,-122.4171448,37.71215029,"(37.7121502932531, -122.417144802399)"
ASSAULT,4,2016,INGLESIDE,-122.4171448,37.71215029,"(37.7121502932531, -122.417144802399)"
ASSAULT,11,2016,INGLESIDE,-122.4171448,37.71215029,"(37.7121502932531, -122.417144802399)"
ASSAULT,11,2016,INGLESIDE,-122.4171448,37.71215029,"(37.7121502932531, -122.417144802399)"
ASSAULT,1,2016,INGLESIDE,-122.4171448,37.71215029,"(37.7121502932531, -122.417144802399)"
ASSAULT,2,2016,INGLESIDE,-122.4171448,37.71215029,"(37.7121502932531, -122.417144802399)"
ASSAULT,2,2016,INGLESIDE,-122.4171448,37.71215029,"(37.7121502932531, -122.417144802399)"
ASSAULT,2,2016,INGLESIDE,-122.4171448,37.71215029,"(37.7121502932531, -122.417144802399)"
ASSAULT,3,2016,INGLESIDE,-122.4171448,37.71215029,"(37.7121502932531, -122.417144802399)"
ASSAULT,3,2016,INGLESIDE,-122.4171448,37.71215029,"(37.7121502932531, -122.417144802399)"
ASSAULT,4,2016,INGLESIDE,-122.4171448,37.71215029,"(37.7121502932531, -122.417144802399)"
ASSAULT,4,2016,INGLESIDE,-122.4171448,37.71215029,"(37.7121502932531, -122.417144802399)"
ASSAULT,5,2016,INGLESIDE,-122.4171448,37.71215029,"(37.7121502932531, -122.417144802399)"
ASSAULT,5,2016,INGLESIDE,-122.4171448,37.71215029,"(37.7121502932531, -122.417144802399)"
ASSAULT,5,2016,INGLESIDE,-122.4171448,37.71215029,"(37.7121502932531, -122.417144802399)"
ASSAULT,5,2016,INGLESIDE,-122.4171448,37.71215029,"(37.7121502932531, -122.417144802399)"
ASSAULT,5,2016,INGLESIDE,-122.4171448,37.71215029,"(37.7121502932531, -122.417144802399)"
ASSAULT,7,2016,INGLESIDE,-122.4171448,37.71215029,"(37.7121502932531, -122.417144802399)"
ASSAULT,8,2016,INGLESIDE,-122.4171448,37.71215029,"(37.7121502932531, -122.417144802399)"
ASSAULT,8,2016,INGLESIDE,-122.4171448,37.71215029,"(37.7121502932531, -122.417144802399)"
ASSAULT,9,2016,INGLESIDE,-122.4171448,37.71215029,"(37.7121502932531, -122.417144802399)"
ASSAULT,9,2016,INGLESIDE,-122.4171448,37.71215029,"(37.7121502932531, -122.417144802399)"
ASSAULT,10,2016,INGLESIDE,-122.4171448,37.71215029,"(37.7121502932531, -122.417144802399)"
ASSAULT,10,2016,INGLESIDE,-122.4171448,37.71215029,"(37.7121502932531, -122.417144802399)"
ASSAULT,10,2016,INGLESIDE,-122.4171448,37.71215029,"(37.7121502932531, -122.417144802399)"
ASSAULT,10,2016,INGLESIDE,-122.4171448,37.71215029,"(37.7121502932531, -122.417144802399)"
ASSAULT,10,2016,INGLESIDE,-122.4171448,37.71215029,"(37.7121502932531, -122.417144802399)"
ASSAULT,11,2016,INGLESIDE,-122.4171448,37.71215029,"(37.7121502932531, -122.417144802399)"
ASSAULT,7,2016,INGLESIDE,-122.4024596,37.71218173,"(37.7121817273679, -122.402459634951)"
ASSAULT,10,2016,INGLESIDE,-122.4024596,37.71218173,"(37.7121817273679, -122.402459634951)"
ASSAULT,6,2016,INGLESIDE,-122.4208641,37.71219983,"(37.71219982598, -122.420864146521)"
ASSAULT,6,2016,INGLESIDE,-122.4208641,37.71219983,"(37.71219982598, -122.420864146521)"
ASSAULT,1,2016,INGLESIDE,-122.4208641,37.71219983,"(37.71219982598, -122.420864146521)"
ASSAULT,1,2016,INGLESIDE,-122.4208641,37.71219983,"(37.71219982598, -122.420864146521)"
ASSAULT,2,2016,INGLESIDE,-122.4208641,37.71219983,"(37.71219982598, -122.420864146521)"
ASSAULT,2,2016,INGLESIDE,-122.4208641,37.71219983,"(37.71219982598, -122.420864146521)"
ASSAULT,2,2016,INGLESIDE,-122.4208641,37.71219983,"(37.71219982598, -122.420864146521)"
ASSAULT,3,2016,INGLESIDE,-122.4208641,37.71219983,"(37.71219982598, -122.420864146521)"
ASSAULT,6,2016,INGLESIDE,-122.4208641,37.71219983,"(37.71219982598, -122.420864146521)"
ASSAULT,4,2016,INGLESIDE,-122.4106413,37.71220587,"(37.7122058691973, -122.410641280689)"
ASSAULT,4,2016,INGLESIDE,-122.4106413,37.71220587,"(37.7122058691973, -122.410641280689)"
ASSAULT,4,2016,INGLESIDE,-122.4106413,37.71220587,"(37.7122058691973, -122.410641280689)"
ASSAULT,9,2016,INGLESIDE,-122.4106413,37.71220587,"(37.7122058691973, -122.410641280689)"
ASSAULT,4,2016,INGLESIDE,-122.4085202,37.71222866,"(37.7122286629828, -122.408520235857)"
ASSAULT,1,2016,TARAVAL,-122.4608319,37.7122295,"(37.7122295043027, -122.460831873054)"
ASSAULT,1,2016,TARAVAL,-122.4608319,37.7122295,"(37.7122295043027, -122.460831873054)"
ASSAULT,10,2016,INGLESIDE,-122.4442642,37.71224382,"(37.7122438190395, -122.444264164827)"
ASSAULT,3,2016,INGLESIDE,-122.4042271,37.71224713,"(37.712247130223, -122.404227071159)"
ASSAULT,3,2016,INGLESIDE,-122.4042271,37.71224713,"(37.712247130223, -122.404227071159)"
ASSAULT,8,2016,TARAVAL,-122.4575581,37.71225254,"(37.7122525448134, -122.457558060156)"
ASSAULT,7,2016,INGLESIDE,-122.417108,37.71225618,"(37.7122561827524, -122.417107986993)"
ASSAULT,1,2016,INGLESIDE,-122.417108,37.71225618,"(37.7122561827524, -122.417107986993)"
ASSAULT,1,2016,INGLESIDE,-122.417108,37.71225618,"(37.7122561827524, -122.417107986993)"
ASSAULT,1,2016,INGLESIDE,-122.417108,37.71225618,"(37.7122561827524, -122.417107986993)"
ASSAULT,2,2016,INGLESIDE,-122.417108,37.71225618,"(37.7122561827524, -122.417107986993)"
ASSAULT,9,2016,INGLESIDE,-122.417108,37.71225618,"(37.7122561827524, -122.417107986993)"
ASSAULT,10,2016,INGLESIDE,-122.417108,37.71225618,"(37.7122561827524, -122.417107986993)"
ASSAULT,1,2016,INGLESIDE,-122.417108,37.71225618,"(37.7122561827524, -122.417107986993)"
ASSAULT,1,2016,INGLESIDE,-122.417108,37.71225618,"(37.7122561827524, -122.417107986993)"
ASSAULT,1,2016,INGLESIDE,-122.417108,37.71225618,"(37.7122561827524, -122.417107986993)"
ASSAULT,2,2016,INGLESIDE,-122.417108,37.71225618,"(37.7122561827524, -122.417107986993)"
ASSAULT,4,2016,INGLESIDE,-122.417108,37.71225618,"(37.7122561827524, -122.417107986993)"
ASSAULT,4,2016,INGLESIDE,-122.417108,37.71225618,"(37.7122561827524, -122.417107986993)"
ASSAULT,4,2016,INGLESIDE,-122.417108,37.71225618,"(37.7122561827524, -122.417107986993)"
ASSAULT,5,2016,INGLESIDE,-122.417108,37.71225618,"(37.7122561827524, -122.417107986993)"
ASSAULT,5,2016,INGLESIDE,-122.417108,37.71225618,"(37.7122561827524, -122.417107986993)"
ASSAULT,6,2016,INGLESIDE,-122.417108,37.71225618,"(37.7122561827524, -122.417107986993)"
ASSAULT,6,2016,INGLESIDE,-122.417108,37.71225618,"(37.7122561827524, -122.417107986993)"
ASSAULT,6,2016,INGLESIDE,-122.417108,37.71225618,"(37.7122561827524, -122.417107986993)"
ASSAULT,8,2016,INGLESIDE,-122.417108,37.71225618,"(37.7122561827524, -122.417107986993)"
ASSAULT,8,2016,INGLESIDE,-122.417108,37.71225618,"(37.7122561827524, -122.417107986993)"
ASSAULT,8,2016,INGLESIDE,-122.417108,37.71225618,"(37.7122561827524, -122.417107986993)"
ASSAULT,8,2016,INGLESIDE,-122.417108,37.71225618,"(37.7122561827524, -122.417107986993)"
ASSAULT,9,2016,INGLESIDE,-122.417108,37.71225618,"(37.7122561827524, -122.417107986993)"
ASSAULT,10,2016,INGLESIDE,-122.417108,37.71225618,"(37.7122561827524, -122.417107986993)"
ASSAULT,10,2016,INGLESIDE,-122.417108,37.71225618,"(37.7122561827524, -122.417107986993)"
ASSAULT,9,2016,INGLESIDE,-122.4126111,37.71232207,"(37.7123220693794, -122.412611074843)"
ASSAULT,7,2016,INGLESIDE,-122.4337962,37.71233687,"(37.7123368698446, -122.433796156182)"
ASSAULT,7,2016,INGLESIDE,-122.4464588,37.71234935,"(37.7123493505484, -122.446458828047)"
ASSAULT,5,2016,INGLESIDE,-122.4182832,37.71235086,"(37.7123508590096, -122.418283197104)"
ASSAULT,6,2016,INGLESIDE,-122.4182832,37.71235086,"(37.7123508590096, -122.418283197104)"
ASSAULT,6,2016,TARAVAL,-122.4575595,37.71236239,"(37.7123623937181, -122.457559461122)"
ASSAULT,6,2016,TARAVAL,-122.4575595,37.71236239,"(37.7123623937181, -122.457559461122)"
ASSAULT,9,2016,INGLESIDE,-122.4374848,37.71237445,"(37.7123744456953, -122.437484804587)"
ASSAULT,4,2016,TARAVAL,-122.4670709,37.71242246,"(37.7124224621133, -122.467070918344)"
ASSAULT,4,2016,TARAVAL,-122.4670709,37.71242246,"(37.7124224621133, -122.467070918344)"
ASSAULT,10,2016,INGLESIDE,-122.4308263,37.7124349,"(37.7124349004423, -122.430826301881)"
ASSAULT,12,2016,INGLESIDE,-122.4308263,37.7124349,"(37.7124349004423, -122.430826301881)"
ASSAULT,12,2016,INGLESIDE,-122.4308263,37.7124349,"(37.7124349004423, -122.430826301881)"
ASSAULT,10,2016,INGLESIDE,-122.4326386,37.71245343,"(37.7124534320617, -122.43263862183)"
ASSAULT,10,2016,INGLESIDE,-122.4326386,37.71245343,"(37.7124534320617, -122.43263862183)"
ASSAULT,2,2016,BAYVIEW,-122.4011281,37.71246948,"(37.7124694767293, -122.401128066941)"
ASSAULT,2,2016,BAYVIEW,-122.4011281,37.71246948,"(37.7124694767293, -122.401128066941)"
ASSAULT,7,2016,INGLESIDE,-122.4069059,37.71248674,"(37.7124867383516, -122.406905871934)"
ASSAULT,3,2016,BAYVIEW,-122.3997173,37.71256805,"(37.7125680453156, -122.399717293065)"
ASSAULT,2,2016,INGLESIDE,-122.4135461,37.71258,"(37.7125799991039, -122.413546096394)"
ASSAULT,8,2016,INGLESIDE,-122.4505258,37.71258617,"(37.7125861722076, -122.450525766774)"
ASSAULT,7,2016,INGLESIDE,-122.4136765,37.71261658,"(37.7126165766239, -122.413676487435)"
ASSAULT,7,2016,INGLESIDE,-122.4136765,37.71261658,"(37.7126165766239, -122.413676487435)"
ASSAULT,7,2016,INGLESIDE,-122.4136765,37.71261658,"(37.7126165766239, -122.413676487435)"
ASSAULT,10,2016,INGLESIDE,-122.4437009,37.71261768,"(37.7126176750656, -122.443700918136)"
ASSAULT,10,2016,INGLESIDE,-122.4437009,37.71261768,"(37.7126176750656, -122.443700918136)"
ASSAULT,10,2016,INGLESIDE,-122.4437009,37.71261768,"(37.7126176750656, -122.443700918136)"
ASSAULT,5,2016,INGLESIDE,-122.4406039,37.71264724,"(37.7126472378571, -122.440603927041)"
ASSAULT,11,2016,INGLESIDE,-122.4403188,37.71266512,"(37.7126651187374, -122.440318771224)"
ASSAULT,11,2016,INGLESIDE,-122.4403188,37.71266512,"(37.7126651187374, -122.440318771224)"
ASSAULT,6,2016,INGLESIDE,-122.4125045,37.71272502,"(37.7127250179716, -122.412504533512)"
ASSAULT,11,2016,INGLESIDE,-122.4103351,37.71272634,"(37.7127263408597, -122.410335138973)"
ASSAULT,2,2016,TARAVAL,-122.4561185,37.7127646,"(37.7127646038059, -122.456118450392)"
ASSAULT,5,2016,TARAVAL,-122.4561185,37.7127646,"(37.7127646038059, -122.456118450392)"
ASSAULT,1,2016,INGLESIDE,-122.431928,37.71276788,"(37.712767884821, -122.431928011089)"
ASSAULT,1,2016,INGLESIDE,-122.431928,37.71276788,"(37.712767884821, -122.431928011089)"
ASSAULT,1,2016,INGLESIDE,-122.431928,37.71276788,"(37.712767884821, -122.431928011089)"
ASSAULT,8,2016,INGLESIDE,-122.4445702,37.7127851,"(37.7127850992477, -122.444570165636)"
ASSAULT,6,2016,INGLESIDE,-122.4035787,37.71278547,"(37.7127854702451, -122.403578734833)"
ASSAULT,6,2016,INGLESIDE,-122.4035787,37.71278547,"(37.7127854702451, -122.403578734833)"
ASSAULT,2,2016,INGLESIDE,-122.4361546,37.71281891,"(37.7128189051559, -122.436154623588)"
ASSAULT,2,2016,INGLESIDE,-122.4361546,37.71281891,"(37.7128189051559, -122.436154623588)"
ASSAULT,7,2016,BAYVIEW,-122.3878337,37.71310723,"(37.7131072321423, -122.387833652325)"
ASSAULT,7,2016,BAYVIEW,-122.3878337,37.71310723,"(37.7131072321423, -122.387833652325)"
ASSAULT,6,2016,BAYVIEW,-122.3878337,37.71310723,"(37.7131072321423, -122.387833652325)"
ASSAULT,9,2016,BAYVIEW,-122.3878337,37.71310723,"(37.7131072321423, -122.387833652325)"
ASSAULT,10,2016,INGLESIDE,-122.444314,37.71310834,"(37.7131083433264, -122.444314025188)"
ASSAULT,8,2016,TARAVAL,-122.4575666,37.71312768,"(37.7131276841881, -122.45756661137)"
ASSAULT,3,2016,TARAVAL,-122.4575666,37.71312768,"(37.7131276841881, -122.45756661137)"
ASSAULT,2,2016,TARAVAL,-122.4625674,37.71315137,"(37.7131513670783, -122.462567358783)"
ASSAULT,3,2016,INGLESIDE,-122.4356331,37.71316043,"(37.7131604300805, -122.435633086135)"
ASSAULT,5,2016,INGLESIDE,-122.4138903,37.71317074,"(37.7131707395608, -122.413890299246)"
ASSAULT,10,2016,TARAVAL,-122.4560505,37.71319385,"(37.7131938450626, -122.456050465866)"
ASSAULT,10,2016,TARAVAL,-122.4560505,37.71319385,"(37.7131938450626, -122.456050465866)"
ASSAULT,6,2016,INGLESIDE,-122.4454592,37.7131962,"(37.7131961971801, -122.445459206466)"
ASSAULT,6,2016,TARAVAL,-122.4608313,37.71321584,"(37.7132158370223, -122.460831252681)"
ASSAULT,3,2016,INGLESIDE,-122.4143713,37.71324683,"(37.7132468268485, -122.414371339423)"
ASSAULT,2,2016,INGLESIDE,-122.4408091,37.71329475,"(37.7132947498883, -122.440809135597)"
ASSAULT,2,2016,INGLESIDE,-122.4408091,37.71329475,"(37.7132947498883, -122.440809135597)"
ASSAULT,2,2016,INGLESIDE,-122.4408091,37.71329475,"(37.7132947498883, -122.440809135597)"
ASSAULT,8,2016,INGLESIDE,-122.4408091,37.71329475,"(37.7132947498883, -122.440809135597)"
ASSAULT,2,2016,TARAVAL,-122.4728759,37.71331778,"(37.713317784448, -122.472875861339)"
ASSAULT,2,2016,TARAVAL,-122.4728759,37.71331778,"(37.713317784448, -122.472875861339)"
ASSAULT,2,2016,TARAVAL,-122.4728759,37.71331778,"(37.713317784448, -122.472875861339)"
ASSAULT,4,2016,INGLESIDE,-122.4033358,37.71334086,"(37.7133408583918, -122.403335801093)"
ASSAULT,3,2016,INGLESIDE,-122.4033358,37.71334086,"(37.7133408583918, -122.403335801093)"
ASSAULT,3,2016,INGLESIDE,-122.4033358,37.71334086,"(37.7133408583918, -122.403335801093)"
ASSAULT,3,2016,INGLESIDE,-122.4033358,37.71334086,"(37.7133408583918, -122.403335801093)"
ASSAULT,3,2016,INGLESIDE,-122.4033358,37.71334086,"(37.7133408583918, -122.403335801093)"
ASSAULT,5,2016,INGLESIDE,-122.4439525,37.71336117,"(37.713361169314, -122.443952452723)"
ASSAULT,8,2016,INGLESIDE,-122.4439525,37.71336117,"(37.713361169314, -122.443952452723)"
ASSAULT,1,2016,TARAVAL,-122.4671528,37.71336478,"(37.7133647785888, -122.467152849824)"
ASSAULT,1,2016,TARAVAL,-122.4671528,37.71336478,"(37.7133647785888, -122.467152849824)"
ASSAULT,9,2016,TARAVAL,-122.4671528,37.71336478,"(37.7133647785888, -122.467152849824)"
ASSAULT,4,2016,INGLESIDE,-122.4451366,37.71337126,"(37.7133712556823, -122.445136641808)"
ASSAULT,5,2016,INGLESIDE,-122.4477119,37.71344512,"(37.7134451158046, -122.447711919633)"
ASSAULT,1,2016,INGLESIDE,-122.4081678,37.71346551,"(37.7134655075072, -122.408167771643)"
ASSAULT,9,2016,INGLESIDE,-122.4081678,37.71346551,"(37.7134655075072, -122.408167771643)"
ASSAULT,1,2016,INGLESIDE,-122.4364544,37.71352874,"(37.7135287414382, -122.436454416648)"
ASSAULT,7,2016,INGLESIDE,-122.4058393,37.71354222,"(37.7135422175169, -122.405839285503)"
ASSAULT,8,2016,INGLESIDE,-122.4350155,37.71357024,"(37.7135702444117, -122.435015533775)"
ASSAULT,8,2016,INGLESIDE,-122.4350155,37.71357024,"(37.7135702444117, -122.435015533775)"
ASSAULT,4,2016,TARAVAL,-122.4661217,37.71360961,"(37.7136096133032, -122.466121701546)"
ASSAULT,11,2016,TARAVAL,-122.4626296,37.7136101,"(37.713610097844, -122.462629596635)"
ASSAULT,8,2016,TARAVAL,-122.468059,37.71361037,"(37.7136103728244, -122.468058992904)"
ASSAULT,11,2016,TARAVAL,-122.4652245,37.71361595,"(37.7136159454443, -122.465224536475)"
ASSAULT,7,2016,TARAVAL,-122.4652245,37.71361595,"(37.7136159454443, -122.465224536475)"
ASSAULT,9,2016,TARAVAL,-122.4652245,37.71361595,"(37.7136159454443, -122.465224536475)"
ASSAULT,9,2016,TARAVAL,-122.4652245,37.71361595,"(37.7136159454443, -122.465224536475)"
ASSAULT,12,2016,INGLESIDE,-122.4432855,37.71361834,"(37.7136183383555, -122.44328549047)"
ASSAULT,12,2016,INGLESIDE,-122.4432855,37.71361834,"(37.7136183383555, -122.44328549047)"
ASSAULT,12,2016,INGLESIDE,-122.4432855,37.71361834,"(37.7136183383555, -122.44328549047)"
ASSAULT,12,2016,INGLESIDE,-122.4432855,37.71361834,"(37.7136183383555, -122.44328549047)"
ASSAULT,7,2016,INGLESIDE,-122.4057785,37.71364089,"(37.7136408857696, -122.405778489038)"
ASSAULT,6,2016,INGLESIDE,-122.4460822,37.7137746,"(37.7137746022312, -122.446082212482)"
ASSAULT,3,2016,INGLESIDE,-122.4012774,37.71378819,"(37.7137881867566, -122.401277376774)"
ASSAULT,3,2016,INGLESIDE,-122.4012774,37.71378819,"(37.7137881867566, -122.401277376774)"
ASSAULT,1,2016,INGLESIDE,-122.414201,37.71378897,"(37.7137889657104, -122.414200995694)"
ASSAULT,3,2016,INGLESIDE,-122.4435785,37.71379544,"(37.7137954355468, -122.443578491492)"
ASSAULT,1,2016,INGLESIDE,-122.4353619,37.71384326,"(37.7138432563405, -122.435361935019)"
ASSAULT,12,2016,INGLESIDE,-122.4358316,37.71393631,"(37.7139363117368, -122.435831640861)"
ASSAULT,12,2016,INGLESIDE,-122.4358316,37.71393631,"(37.7139363117368, -122.435831640861)"
ASSAULT,12,2016,INGLESIDE,-122.4358316,37.71393631,"(37.7139363117368, -122.435831640861)"
